,Student ID,Student Name,Library,Resources,Finance,Scholarships,Academic Date,Study Time,Team,GPA,test,assignment,graduated
23503,24827,Jonathan Velazquez,Excellent,Hybrid,Paid,No,2020-07-31,Poor,Tier 3,4.24,5.1,12.2,Graduated
23504,24828,Melinda Mccarthy,Excellent,Offline,Paid,No,2021-07-06,Good,Tier 2,3.15,6.7,14.8,Graduated
23505,24829,Denise Davis,Excellent,Online,Paid,Yes,2022-03-01,Good,Tier 1,4.33,5.3,8.0,Graduated
23506,24830,Christopher Duarte,Average,Hybrid,Paid,No,2020-10-20,Excellent,Tier 3,1.82,11.8,7.6,Graduated
23507,24831,Angela Rogers,Good,Online,Paid,No,2021-03-17,Poor,Tier 2,3.57,12.5,11.8,Graduated
23508,24832,Nancy Pena,Average,Offline,Unpaid,No,2020-01-12,Poor,Tier 1,3.41,7.0,7.2,Graduated
23509,24833,David Hernandez,Excellent,Hybrid,Paid,Yes,2020-01-31,Poor,Tier 3,1.96,12.1,13.5,Graduated
23510,24834,David Gomez,Average,Hybrid,Paid,Yes,2021-09-13,Good,Tier 3,2.99,12.4,12.8,Graduated
23511,24835,John Carlson,Poor,Online,Paid,No,2020-05-17,Excellent,Tier 1,1.49,6.5,14.4,Drop out
23512,24836,Nicole Kelly,Good,Offline,Paid,No,2020-09-22,Poor,Tier 3,4.59,8.7,13.0,Graduated
23513,24837,Jamie Mcintyre,Good,Offline,Unpaid,No,2020-04-29,Average,Tier 2,1.33,8.7,7.6,Drop out
23514,24838,Terrence Bush,Excellent,Hybrid,Paid,No,2021-08-17,Poor,Tier 3,2.17,11.4,10.8,Graduated
23515,24839,Susan Travis,Excellent,Online,Unpaid,No,2021-10-23,Good,Tier 1,3.57,8.4,7.1,Graduated
23516,24840,Eric Turner,Average,Hybrid,Paid,No,2021-01-15,Poor,Tier 2,2.87,10.8,8.4,Graduated
23517,24841,Justin Young,Average,Offline,Paid,No,2019-06-14,Poor,Tier 2,1.49,11.8,6.8,Drop out
23518,24842,Melissa Williamson,Good,Offline,Paid,No,2022-01-05,Poor,Tier 3,3.65,10.7,11.8,Graduated
23519,24843,Mark Todd,Good,Hybrid,Paid,No,2021-11-28,Excellent,Tier 2,3.04,11.0,13.6,Graduated
23520,24844,Brent Casey,Excellent,Online,Paid,No,2020-03-27,Average,Tier 1,1.52,11.6,12.1,Drop out
23521,24845,Mr. Alexander Scott,Average,Offline,Paid,No,2020-10-09,Excellent,Tier 3,2.82,9.6,13.4,Graduated
23522,24846,Christopher Duffy,Excellent,Hybrid,Paid,No,2021-06-16,Poor,Tier 3,1.74,9.2,13.5,Graduated
23523,24847,Preston Ruiz,Excellent,Online,Paid,No,2022-01-17,Poor,Tier 1,3.95,10.7,5.5,Graduated
23524,24848,Ashlee Sawyer,Average,Online,Paid,No,2021-11-26,Poor,Tier 3,1.31,13.2,10.2,Drop out
23525,24849,Whitney Smith,Good,Online,Paid,No,2020-03-05,Average,Tier 2,1.22,13.5,5.7,Drop out
23526,24850,Aaron Garza,Good,Online,Paid,No,2019-12-27,Average,Tier 1,4.25,7.4,5.2,Graduated
23527,24851,Tanner Jensen,Poor,Hybrid,Paid,No,2019-09-15,Average,Tier 1,2.12,11.1,12.6,Graduated
23528,24852,Claire Middleton,Excellent,Online,Paid,Yes,2019-08-02,Average,Tier 1,3.24,6.7,6.9,Drop out
23529,24853,Tracy Scott,Poor,Offline,Unpaid,Yes,2021-10-10,Average,Tier 3,2.59,12.2,14.4,Graduated
23530,24854,Hailey Taylor,Average,Online,Paid,No,2022-01-31,Average,Tier 2,3.21,14.0,7.5,Graduated
23531,24855,Jennifer Bryant,Excellent,Offline,Paid,No,2020-08-17,Excellent,Tier 3,1.97,13.0,9.0,Graduated
23532,24856,Maria Larson,Poor,Hybrid,Paid,No,2019-11-02,Good,Tier 2,3.42,13.9,10.6,Graduated
23533,24857,Luis Williams,Average,Offline,Unpaid,No,2021-09-30,Poor,Tier 3,4.71,5.3,9.3,Graduated
23534,24858,Nancy Edwards,Poor,Hybrid,Paid,No,2021-05-27,Poor,Tier 3,4.1,10.7,13.1,Graduated
23535,24859,Lauren Bell,Good,Offline,Paid,No,2020-06-15,Poor,Tier 1,4.16,6.2,10.6,Graduated
23536,24860,Jesse Harris,Good,Hybrid,Paid,No,2020-10-16,Average,Tier 3,2.51,12.7,6.5,Graduated
23537,24861,Amanda Price,Good,Hybrid,Paid,No,2022-03-14,Poor,Tier 3,3.16,9.5,11.7,Graduated
23538,24862,Megan Curtis,Excellent,Hybrid,Paid,No,2020-04-24,Average,Tier 2,3.04,5.5,9.7,Graduated
23539,24863,Jennifer Walker,Excellent,Offline,Paid,No,2020-07-21,Poor,Tier 2,1.56,7.0,10.1,Drop out
23540,24864,Frank Pierce,Excellent,Online,Paid,No,2020-03-26,Poor,Tier 1,4.54,10.9,14.6,Graduated
23541,24865,Tyler Adams,Average,Hybrid,Unpaid,No,2021-05-23,Average,Tier 3,1.5,9.1,9.8,Drop out
23542,24866,Robert Shepard,Good,Offline,Paid,No,2019-07-13,Average,Tier 2,1.13,13.4,8.7,Drop out
23543,24867,Carolyn Underwood,Excellent,Offline,Paid,No,2020-02-16,Average,Tier 3,1.71,10.7,6.6,Drop out
23544,24868,Wendy Mendoza,Good,Offline,Paid,No,2019-09-11,Poor,Tier 2,1.05,8.0,9.2,Drop out
23545,24869,Amanda Bright,Average,Hybrid,Paid,Yes,2020-12-09,Poor,Tier 2,1.15,6.9,6.9,Drop out
23546,24870,Lisa Park MD,Average,Offline,Paid,No,2021-06-10,Poor,Tier 2,4.62,10.9,14.7,Graduated
23547,24871,Robert Roy,Poor,Offline,Paid,No,2022-04-20,Average,Tier 1,3.87,6.4,8.2,Graduated
23548,24872,Shawn Lindsey,Good,Offline,Paid,No,2020-08-25,Poor,Tier 3,2.0,14.2,11.7,Graduated
23549,24873,Matthew Perry,Poor,Online,Unpaid,No,2022-01-29,Average,Tier 3,2.35,8.7,5.4,Drop out
23550,24874,Kimberly Garcia,Poor,Offline,Paid,No,2021-03-26,Poor,Tier 1,1.43,8.0,8.0,Drop out
23551,24875,Paul Reeves,Good,Offline,Unpaid,No,2020-07-05,Good,Tier 1,2.78,8.7,14.1,Graduated
23552,24876,Cody King,Average,Online,Paid,No,2019-12-27,Poor,Tier 1,2.4,9.6,13.5,Graduated
23553,24877,Susan Johnson,Average,Hybrid,Paid,No,2021-01-06,Average,Tier 2,2.06,12.7,11.3,Graduated
23554,24878,Roger Pierce DVM,Excellent,Hybrid,Paid,No,2020-12-05,Excellent,Tier 3,3.82,7.2,10.6,Graduated
23555,24879,Corey Griffin,Good,Offline,Paid,No,2021-02-25,Poor,Tier 1,1.73,14.1,9.9,Drop out
23556,24880,Matthew Wheeler,Poor,Offline,Paid,No,2021-03-10,Average,Tier 1,2.57,7.5,14.5,Graduated
23557,24881,Amber Castillo,Good,Hybrid,Paid,No,2021-07-27,Poor,Tier 2,2.6,8.5,14.2,Graduated
23558,24882,David Williams,Good,Offline,Paid,No,2021-10-20,Excellent,Tier 1,2.9,8.4,8.7,Graduated
23559,24883,Monica Graham,Poor,Hybrid,Paid,No,2021-10-16,Average,Tier 2,1.36,14.1,11.2,Drop out
23560,24884,Isabel Wilson,Good,Offline,Paid,No,2020-01-04,Poor,Tier 3,4.87,5.6,7.7,Graduated
23561,24885,Matthew Simon,Average,Offline,Paid,Yes,2020-12-26,Poor,Tier 2,3.55,6.6,11.5,Graduated
23562,24886,James Jackson,Good,Online,Paid,No,2021-07-15,Excellent,Tier 3,3.91,10.7,5.6,Graduated
23563,24887,Noah Sheppard,Good,Offline,Paid,No,2019-10-07,Average,Tier 1,2.98,12.9,10.3,Graduated
23564,24888,Kaitlyn Flynn,Good,Hybrid,Paid,No,2021-08-24,Poor,Tier 1,4.06,6.2,7.1,Graduated
23565,24889,Mikayla Richards,Excellent,Hybrid,Paid,No,2020-10-07,Average,Tier 2,1.61,12.1,9.5,Graduated
23566,24890,Kelly Skinner,Excellent,Offline,Paid,No,2021-05-08,Poor,Tier 3,2.38,7.6,5.4,Drop out
23567,24891,Deanna Allen,Poor,Hybrid,Paid,No,2020-11-20,Excellent,Tier 3,1.54,12.1,8.3,Graduated
23568,24892,Morgan Jordan,Good,Offline,Paid,No,2020-03-06,Excellent,Tier 2,3.05,11.3,7.9,Graduated
23569,24893,Jennifer Mahoney,Excellent,Offline,Paid,No,2021-07-16,Good,Tier 2,2.47,6.3,5.8,Drop out
23570,24894,Denise Lynch,Excellent,Online,Paid,No,2019-09-29,Poor,Tier 2,2.81,11.0,6.1,Graduated
23571,24895,Tony Mullins,Average,Offline,Paid,No,2021-06-05,Excellent,Tier 1,2.64,9.6,12.5,Graduated
23572,24896,Meghan Jones,Poor,Offline,Paid,No,2019-09-07,Good,Tier 3,4.08,10.3,5.2,Graduated
23573,24897,Gabriella Brown,Good,Online,Paid,Yes,2019-12-04,Average,Tier 1,1.97,14.9,12.5,Graduated
23574,24898,Dennis Hall,Good,Online,Paid,No,2021-02-07,Good,Tier 1,4.95,14.6,13.5,Graduated
23575,24899,Toni Rios,Poor,Hybrid,Paid,Yes,2021-03-19,Excellent,Tier 1,1.57,10.4,13.6,Drop out
23576,24900,Mary Murray,Average,Offline,Paid,No,2022-02-24,Poor,Tier 2,4.77,7.5,11.8,Graduated
23577,24901,Ms. Patricia Terry MD,Good,Offline,Paid,No,2022-02-03,Excellent,Tier 1,2.8,13.8,13.3,Graduated
23578,24902,Timothy Barnes,Excellent,Hybrid,Paid,Yes,2022-01-12,Excellent,Tier 2,4.23,11.8,9.1,Graduated
23579,24903,Amanda Clark,Good,Online,Paid,No,2020-06-07,Excellent,Tier 3,4.8,9.2,5.6,Graduated
23580,24904,Amy Morales,Average,Offline,Paid,No,2020-09-04,Good,Tier 3,2.43,9.2,7.1,Graduated
23581,24905,Kimberly Johnson,Good,Hybrid,Paid,No,2021-03-14,Average,Tier 3,2.42,10.0,6.1,Graduated
23582,24906,Denise Mcguire,Good,Hybrid,Paid,No,2022-02-26,Poor,Tier 3,3.76,9.6,9.5,Graduated
23583,24907,Patricia Mack,Average,Offline,Paid,No,2021-08-23,Poor,Tier 3,1.66,7.9,11.3,Drop out
23584,24908,Christina Rodriguez,Poor,Hybrid,Paid,No,2020-05-19,Excellent,Tier 2,2.54,6.2,9.7,Drop out
23585,24909,Garrett Henderson,Excellent,Hybrid,Paid,No,2021-04-14,Average,Tier 2,3.09,8.8,9.2,Graduated
23586,24910,Willie Carter,Average,Offline,Paid,No,2020-05-14,Good,Tier 2,3.56,10.4,13.0,Graduated
23587,24911,Thomas Watts,Good,Hybrid,Paid,No,2020-07-23,Poor,Tier 3,1.16,12.9,12.5,Graduated
23588,24912,Bailey Knight,Average,Offline,Paid,Yes,2021-02-18,Average,Tier 3,1.39,7.9,10.1,Drop out
23589,24913,Peter Houston,Excellent,Online,Paid,Yes,2021-06-07,Excellent,Tier 3,4.95,7.8,11.0,Graduated
23590,24914,Ethan Foster,Poor,Online,Paid,No,2021-12-25,Good,Tier 3,1.72,10.0,5.7,Drop out
23591,24915,Kathryn Smith,Excellent,Online,Paid,No,2019-06-24,Average,Tier 1,2.33,9.2,14.1,Graduated
23592,24916,Melanie Bautista,Excellent,Online,Paid,No,2020-10-13,Average,Tier 3,1.18,14.2,5.3,Drop out
23593,24917,Cameron Hansen,Excellent,Hybrid,Paid,Yes,2020-10-22,Poor,Tier 1,3.1,7.9,14.5,Graduated
23594,24918,Cody Clarke,Excellent,Offline,Paid,No,2021-02-18,Excellent,Tier 1,3.3,11.2,8.7,Graduated
23595,24919,Elizabeth Ward,Good,Online,Paid,No,2019-08-11,Average,Tier 3,1.35,5.1,9.5,Drop out
23596,24920,Sandra Baker,Good,Hybrid,Paid,Yes,2019-10-29,Excellent,Tier 3,2.68,12.6,11.2,Graduated
23597,24921,Shelley Gonzales,Good,Hybrid,Unpaid,No,2021-09-07,Average,Tier 2,1.36,11.0,6.4,Drop out
23598,24922,Wesley Thornton,Excellent,Offline,Paid,No,2019-05-18,Poor,Tier 3,4.19,10.2,11.0,Graduated
23599,24923,Angela Daniels,Average,Offline,Paid,No,2020-01-08,Average,Tier 1,4.3,8.3,14.3,Graduated
23600,24924,Amy Warner,Good,Hybrid,Paid,Yes,2021-11-15,Poor,Tier 1,4.71,11.7,11.3,Graduated
23601,24925,Judith Thompson,Poor,Offline,Paid,Yes,2020-04-01,Excellent,Tier 2,2.96,5.6,10.9,Drop out
23602,24926,Dana Reeves,Poor,Hybrid,Paid,No,2022-02-24,Poor,Tier 1,1.39,7.6,12.1,Drop out
23603,24927,Leslie Garcia,Good,Offline,Paid,No,2021-09-30,Excellent,Tier 3,4.21,8.9,6.2,Graduated
23604,24928,David Spencer,Good,Hybrid,Paid,No,2020-08-08,Average,Tier 2,3.18,13.3,12.1,Graduated
23605,24929,Tyrone Mills,Poor,Online,Paid,No,2020-05-10,Poor,Tier 3,3.03,8.1,8.5,Graduated
23606,24930,Christine Small,Excellent,Online,Paid,No,2019-11-27,Good,Tier 3,4.39,11.2,8.4,Graduated
23607,24931,Shirley Shannon,Poor,Hybrid,Unpaid,No,2019-06-16,Average,Tier 1,3.44,12.4,7.2,Graduated
23608,24932,Elizabeth Spencer,Excellent,Online,Unpaid,No,2020-08-31,Excellent,Tier 3,2.39,8.2,5.1,Graduated
23609,24933,Jacqueline Atkinson,Good,Online,Paid,No,2021-08-27,Good,Tier 3,3.11,5.6,10.2,Graduated
23610,24934,Heidi Martinez,Good,Hybrid,Paid,No,2021-01-07,Good,Tier 2,2.67,13.7,8.8,Graduated
23611,24935,Jocelyn Vaughn,Poor,Hybrid,Unpaid,No,2021-07-22,Poor,Tier 3,3.26,11.2,12.2,Graduated
23612,24936,Rachel Edwards,Good,Online,Unpaid,No,2019-10-22,Average,Tier 2,3.71,13.1,12.2,Graduated
23613,24937,Richard Hahn,Poor,Offline,Paid,No,2021-02-18,Excellent,Tier 3,1.59,13.9,5.5,Drop out
23614,24938,Nathaniel Adams,Poor,Online,Paid,No,2022-03-24,Average,Tier 3,1.07,6.4,13.5,Drop out
23615,24939,Brenda Burns,Poor,Hybrid,Paid,No,2022-04-01,Poor,Tier 2,1.3,8.5,11.2,Drop out
23616,24940,Lindsey Harris,Excellent,Offline,Paid,No,2019-08-24,Excellent,Tier 1,2.87,7.5,5.1,Drop out
23617,24941,Randy Cannon,Excellent,Online,Paid,No,2022-03-10,Average,Tier 1,2.61,7.2,14.6,Graduated
23618,24942,Harold Jones,Average,Offline,Paid,No,2021-06-30,Average,Tier 1,3.39,6.1,7.4,Drop out
23619,24943,Vanessa Mcgee,Average,Offline,Paid,No,2021-05-21,Poor,Tier 2,3.54,8.4,12.7,Graduated
23620,24944,Julia Perez,Good,Hybrid,Paid,No,2022-04-07,Poor,Tier 1,1.67,14.8,15.0,Graduated
23621,24945,Zachary Hayes,Excellent,Hybrid,Paid,No,2022-04-11,Excellent,Tier 1,4.85,6.6,5.2,Graduated
23622,24946,Luis Miller,Average,Offline,Paid,No,2021-10-20,Poor,Tier 3,1.24,13.7,9.5,Drop out
23623,24947,Michaela Moore,Excellent,Hybrid,Paid,No,2020-06-30,Poor,Tier 1,3.49,7.2,11.0,Graduated
23624,24948,Jesse Shepard,Good,Online,Paid,Yes,2021-09-19,Good,Tier 2,1.87,11.5,7.0,Drop out
23625,24949,Roger Smith PhD,Excellent,Hybrid,Paid,Yes,2021-11-18,Excellent,Tier 2,1.73,5.7,5.5,Drop out
23626,24950,Andrew Solomon,Average,Offline,Paid,No,2021-08-01,Poor,Tier 1,1.83,13.4,5.8,Drop out
23627,24951,Dr. April Powers,Poor,Hybrid,Paid,No,2019-11-28,Poor,Tier 2,4.2,7.9,7.5,Graduated
23628,24952,Kevin Franklin,Good,Online,Paid,No,2020-12-21,Excellent,Tier 1,4.18,6.5,10.1,Graduated
23629,24953,Natasha Mosley,Average,Offline,Paid,No,2019-06-20,Average,Tier 1,1.25,10.5,8.7,Drop out
23630,24954,John Cole,Good,Hybrid,Paid,No,2021-03-13,Poor,Tier 2,2.98,10.0,13.9,Graduated
23631,24955,Trevor Ortiz,Poor,Hybrid,Paid,Yes,2020-01-09,Excellent,Tier 2,3.37,9.1,8.2,Graduated
23632,24956,Karen Cunningham,Poor,Online,Paid,No,2021-09-06,Poor,Tier 2,3.76,5.8,11.9,Graduated
23633,24957,Amy Baxter,Average,Hybrid,Unpaid,No,2019-09-27,Average,Tier 1,4.59,14.9,8.7,Graduated
23634,24958,Joseph King,Average,Online,Paid,No,2021-03-07,Good,Tier 1,3.39,10.3,8.3,Graduated
23635,24959,Sarah Adams,Good,Offline,Paid,No,2020-05-25,Poor,Tier 2,4.5,5.9,5.6,Graduated
23636,24960,Samantha Yates,Average,Online,Paid,Yes,2022-05-11,Excellent,Tier 1,1.11,9.7,8.1,Drop out
23637,24961,Lisa Miller,Average,Online,Paid,No,2020-01-03,Excellent,Tier 3,1.68,13.8,10.9,Graduated
23638,24962,Jacob Davis,Average,Online,Paid,No,2019-06-11,Average,Tier 2,2.32,6.8,8.1,Drop out
23639,24963,Robert Aguirre,Average,Online,Unpaid,No,2019-08-28,Average,Tier 2,4.09,14.2,14.4,Graduated
23640,24964,Lawrence Sanders,Excellent,Hybrid,Paid,No,2020-07-02,Excellent,Tier 2,2.59,14.2,7.8,Graduated
23641,24965,Patty Taylor,Poor,Hybrid,Paid,No,2019-08-14,Good,Tier 3,1.62,13.6,5.8,Drop out
23642,24966,Micheal Turner,Poor,Online,Paid,No,2021-06-02,Average,Tier 3,4.07,5.3,5.3,Graduated
23643,24967,Megan Mullins,Poor,Hybrid,Paid,No,2019-09-07,Poor,Tier 3,1.52,5.1,14.0,Drop out
23644,24968,Scott Galvan,Good,Hybrid,Paid,No,2019-06-05,Average,Tier 3,4.73,6.0,13.8,Graduated
23645,24969,Francisco Hughes,Excellent,Offline,Paid,No,2020-01-10,Average,Tier 2,3.07,14.7,5.8,Graduated
23646,24970,Michael Davis,Poor,Online,Paid,No,2020-06-29,Excellent,Tier 1,5.0,12.7,14.0,Graduated
23647,24971,Veronica Ellis,Poor,Hybrid,Paid,No,2020-05-06,Excellent,Tier 1,4.95,8.3,5.3,Graduated
23648,24972,Daniel Riddle,Poor,Offline,Paid,No,2021-04-05,Average,Tier 2,2.88,12.1,5.8,Graduated
23649,24973,Randall Grant,Excellent,Online,Paid,No,2019-12-27,Excellent,Tier 1,2.01,7.2,12.2,Drop out
23650,24974,Henry Avery,Poor,Hybrid,Paid,No,2021-05-22,Average,Tier 1,3.09,9.2,11.9,Graduated
23651,24975,Arthur Carpenter,Poor,Hybrid,Paid,No,2021-04-10,Poor,Tier 1,2.58,7.4,13.8,Graduated
23652,24976,Theresa Mullins,Good,Hybrid,Paid,No,2019-10-27,Good,Tier 3,1.86,14.9,14.2,Graduated
23653,24977,Rachel Martinez,Average,Online,Paid,No,2019-05-23,Excellent,Tier 2,2.42,13.6,8.3,Graduated
23654,24978,Edward Turner,Excellent,Hybrid,Paid,No,2020-07-11,Average,Tier 2,4.16,8.7,8.7,Graduated
23655,24979,Jennifer Cobb,Average,Online,Paid,No,2021-03-07,Average,Tier 1,3.5,9.2,14.9,Graduated
23656,24980,Michael Juarez,Excellent,Hybrid,Paid,No,2022-05-11,Poor,Tier 3,2.94,5.4,6.7,Graduated
23657,24981,Justin Preston,Average,Offline,Paid,No,2019-09-19,Poor,Tier 3,4.79,12.6,11.2,Graduated
23658,24982,Colleen Higgins,Good,Offline,Paid,No,2020-01-31,Average,Tier 1,1.18,10.8,7.4,Drop out
23659,24983,John Hall,Good,Online,Paid,No,2020-11-20,Average,Tier 2,1.98,8.7,5.5,Drop out
23660,24984,Timothy Robbins,Excellent,Offline,Paid,No,2020-06-15,Average,Tier 3,3.92,14.8,14.6,Graduated
23661,24985,Nicholas Love,Average,Offline,Paid,Yes,2022-05-01,Excellent,Tier 3,4.96,11.7,10.4,Graduated
23662,24986,Adam Daniels,Average,Hybrid,Paid,No,2021-09-14,Excellent,Tier 3,2.91,11.9,7.9,Graduated
23663,24987,Jesse Roberts,Excellent,Offline,Unpaid,No,2022-02-02,Average,Tier 1,2.08,9.6,11.3,Graduated
23664,24988,Michael Stafford,Excellent,Online,Paid,Yes,2021-07-21,Poor,Tier 2,2.79,9.7,10.5,Graduated
23665,24989,Lauren Villarreal,Good,Offline,Paid,No,2021-07-30,Good,Tier 3,2.33,9.8,10.5,Graduated
23666,24990,John Dunlap,Good,Offline,Paid,Yes,2019-09-11,Poor,Tier 2,2.22,14.8,11.4,Graduated
23667,24991,Sean Logan,Poor,Offline,Paid,No,2019-06-10,Average,Tier 2,3.76,13.4,10.3,Graduated
23668,24992,Sharon Casey,Poor,Offline,Paid,No,2019-09-16,Poor,Tier 1,3.09,9.7,6.6,Drop out
23669,24993,Walter Harding,Good,Online,Paid,No,2019-09-13,Poor,Tier 1,4.53,8.7,11.9,Graduated
23670,24994,Theresa Jackson,Average,Online,Paid,No,2021-10-28,Good,Tier 1,3.66,5.9,11.7,Graduated
23671,24995,Amy Roman,Average,Hybrid,Paid,No,2019-12-11,Excellent,Tier 1,3.81,11.8,6.0,Graduated
23672,24996,Jennifer Wood,Excellent,Online,Paid,No,2022-01-19,Poor,Tier 1,4.41,14.0,10.1,Graduated
23673,24997,Alison Contreras,Average,Hybrid,Paid,Yes,2019-07-28,Good,Tier 2,3.02,10.4,7.3,Graduated
23674,24998,Donald Jimenez,Poor,Online,Paid,No,2020-01-13,Poor,Tier 1,3.88,14.1,12.0,Graduated
23675,24999,Steven Delacruz,Good,Offline,Paid,No,2019-05-16,Poor,Tier 1,4.16,12.2,11.2,Graduated
23676,25000,Sara Long,Excellent,Hybrid,Paid,No,2020-05-01,Excellent,Tier 1,1.36,13.1,13.5,Graduated
23677,25001,Zachary Odonnell,Average,Offline,Paid,No,2019-08-04,Poor,Tier 3,4.53,9.7,6.5,Graduated
23678,25002,Carrie Parrish,Good,Hybrid,Unpaid,No,2020-03-16,Average,Tier 2,4.27,9.2,13.5,Graduated
23679,25003,Diane Hall,Poor,Online,Unpaid,No,2020-12-20,Excellent,Tier 2,3.01,5.6,14.0,Graduated
23680,25004,Kara Lynch,Good,Online,Paid,No,2021-03-05,Poor,Tier 1,3.72,13.0,13.0,Graduated
23681,25005,Crystal Warren,Poor,Offline,Paid,No,2020-07-05,Excellent,Tier 2,1.54,5.9,6.9,Drop out
23682,25006,Mr. Adam Lane,Good,Offline,Paid,No,2020-03-12,Poor,Tier 3,3.74,7.8,5.9,Graduated
23683,25007,Larry Cooper,Average,Online,Paid,No,2020-11-12,Good,Tier 1,2.75,6.5,6.5,Drop out
23684,25008,Terry Howell,Excellent,Online,Paid,Yes,2021-05-14,Average,Tier 1,3.87,11.5,14.5,Graduated
23685,25009,Christian Holland,Poor,Hybrid,Paid,No,2019-08-01,Poor,Tier 2,2.96,12.1,7.9,Graduated
23686,25010,Christine Hernandez,Good,Offline,Paid,Yes,2020-05-18,Average,Tier 3,2.49,14.3,8.8,Graduated
23687,25011,Jessica Rose,Good,Online,Unpaid,No,2022-04-24,Excellent,Tier 1,4.35,13.0,12.3,Graduated
23688,25012,Andrew Johnson,Excellent,Hybrid,Paid,Yes,2021-08-31,Poor,Tier 1,4.66,12.4,6.2,Graduated
23689,25013,Jacob Morris,Poor,Hybrid,Paid,No,2020-06-03,Average,Tier 3,2.23,11.7,6.5,Graduated
23690,25014,Jeffrey Sanchez,Poor,Online,Paid,No,2021-11-30,Average,Tier 1,4.41,10.6,11.6,Graduated
23691,25015,Wanda Haney,Good,Online,Paid,No,2022-04-23,Good,Tier 3,4.86,10.9,9.6,Graduated
23692,25016,Sierra Moore,Good,Hybrid,Paid,No,2022-01-09,Poor,Tier 1,2.33,11.9,8.0,Drop out
23693,25017,Douglas Palmer,Good,Online,Paid,No,2021-01-02,Excellent,Tier 2,2.78,11.2,14.3,Graduated
23694,25018,Trevor Gonzalez,Average,Hybrid,Paid,No,2020-04-20,Good,Tier 1,2.78,8.5,9.5,Graduated
23695,25019,Kim Sharp,Good,Online,Unpaid,No,2022-01-27,Excellent,Tier 2,1.03,8.8,5.9,Drop out
23696,25020,Rachel Evans,Excellent,Hybrid,Paid,Yes,2020-08-14,Poor,Tier 1,3.27,7.8,11.7,Graduated
23697,25021,Scott Carr,Excellent,Hybrid,Paid,No,2020-05-13,Average,Tier 1,1.96,13.1,11.0,Graduated
23698,25022,Amber Nichols,Good,Hybrid,Paid,No,2020-11-22,Average,Tier 2,1.75,9.6,8.1,Drop out
23699,25023,Gary Larson,Good,Offline,Paid,No,2019-07-02,Average,Tier 3,4.34,9.4,10.5,Graduated
23700,25024,Jerry Ward,Good,Online,Paid,Yes,2021-04-04,Poor,Tier 3,4.59,6.0,6.1,Graduated
23701,25025,Jason Boyd,Good,Online,Paid,Yes,2019-07-04,Poor,Tier 3,3.63,5.9,5.2,Drop out
23702,25026,Matthew Johnson,Average,Hybrid,Paid,No,2022-03-28,Average,Tier 1,4.75,10.2,5.5,Graduated
23703,25027,Michele Meyer,Excellent,Hybrid,Paid,No,2021-02-10,Average,Tier 2,4.04,8.8,8.7,Graduated
23704,25028,James Bennett,Poor,Hybrid,Paid,No,2020-12-01,Poor,Tier 1,3.32,14.7,10.4,Graduated
23705,25029,Alyssa Bruce,Poor,Offline,Paid,No,2021-10-10,Good,Tier 3,3.3,10.1,9.6,Graduated
23706,25030,Stephen Stafford,Average,Hybrid,Paid,No,2019-08-08,Excellent,Tier 2,3.82,7.3,5.5,Graduated
23707,25031,Noah Rodriguez,Excellent,Online,Paid,No,2019-11-20,Good,Tier 2,3.57,11.0,12.9,Graduated
23708,25032,Justin Jackson,Excellent,Offline,Paid,No,2019-05-19,Average,Tier 3,1.4,14.6,6.4,Drop out
23709,25033,Robert Andrews,Good,Online,Paid,No,2021-12-05,Excellent,Tier 3,3.49,12.0,14.5,Graduated
23710,25034,David Ramsey,Poor,Offline,Paid,No,2022-03-07,Average,Tier 1,2.35,10.7,11.9,Graduated
23711,25035,Juan Phillips,Good,Hybrid,Paid,Yes,2021-09-06,Excellent,Tier 3,4.08,14.9,7.3,Graduated
23712,25036,Mrs. Jennifer Barton,Average,Online,Paid,No,2019-10-25,Poor,Tier 3,3.62,6.2,7.5,Graduated
23713,25037,Julie Costa,Poor,Hybrid,Paid,No,2019-05-19,Excellent,Tier 3,3.44,12.7,6.6,Graduated
23714,25038,Brittany Ross,Good,Offline,Paid,No,2022-01-24,Poor,Tier 3,3.87,6.9,5.4,Graduated
23715,25039,David Deleon,Poor,Offline,Paid,No,2020-10-12,Poor,Tier 3,1.15,12.5,12.5,Drop out
23716,25040,Shelley Hamilton,Poor,Hybrid,Paid,No,2020-01-22,Poor,Tier 3,2.63,12.6,11.8,Graduated
23717,25041,Joe Bennett,Poor,Online,Paid,Yes,2019-12-10,Average,Tier 2,3.23,7.9,9.3,Drop out
23718,25042,Gary Richardson,Good,Offline,Paid,Yes,2021-03-21,Poor,Tier 3,2.82,9.7,9.3,Graduated
23719,25043,Mary Ochoa,Poor,Offline,Paid,No,2020-07-23,Average,Tier 1,3.06,8.8,9.6,Graduated
23720,25044,Kyle Anderson,Excellent,Hybrid,Paid,No,2020-04-22,Excellent,Tier 1,1.81,9.7,11.3,Graduated
23721,25045,Antonio Taylor,Good,Offline,Paid,Yes,2019-08-28,Excellent,Tier 2,3.53,7.9,12.0,Graduated
23722,25046,Elizabeth Burgess,Average,Online,Paid,No,2019-09-10,Poor,Tier 1,1.82,10.3,6.1,Drop out
23723,25047,Kevin Andrews,Average,Offline,Paid,No,2022-04-24,Average,Tier 2,3.0,14.6,9.3,Graduated
